"","GBCODE","W1","W2","mean","se","df","ci.low","ci.up"
"591",320903,0.5368,0.4632,25.0652233846154,0.66006259690432,240,23.764967635971,26.3654791332598
"592",320921,0.4419,0.5581,23.7345793846154,0.623582734065004,240,22.5061852315061,24.9629735377247
"593",320922,0.4337,0.5663,23.6196027692308,0.620482512619328,240,22.3973157350155,24.841889803446
"594",320923,0.4485,0.5515,23.8271215384615,0.626084351523913,240,22.5937994550361,25.060443621887
"595",320924,0.4737,0.5263,24.1804643076923,0.63568657040941,240,22.9282268359928,25.4327017793918
"596",320925,0.4786,0.5214,24.2491698461538,0.637562775143389,240,22.993236443186,25.5051032491217
"597",320981,0.4946,0.5054,24.4735144615385,0.643709239368171,240,23.2054731532301,25.7415557698468
"598",320982,0.4916,0.5084,24.4314498461538,0.642554460342387,240,23.1656833343174,25.6972163579903
"599",321001,0.5675,0.4325,25.4956846153846,0.672082276429637,240,24.1717513284689,26.8196179023003
"600",321023,0.4434,0.5566,23.7556116923077,0.624150791649132,240,22.5260985239068,24.9851248607086
"601",321003,0.5339,0.4661,25.0245609230769,0.658932409998072,240,23.7265315269463,26.3225903192075
"602",321081,0.4822,0.5178,24.2996473846154,0.63894306254981,240,23.0409949567499,25.5582998124809
"603",321084,0.458,0.542,23.9603261538462,0.62969491158555,240,22.719891636694,25.2007606709984
"604",321088,0.5035,0.4965,24.5983061538462,0.647141282745811,240,23.3235040714047,25.8731082362876
"605",321101,0.6197,0.3803,26.2276089230769,0.692740299447967,240,24.8629814454721,27.5922364006818
"606",321112,0.4845,0.5155,24.3318969230769,0.639825728499168,240,23.0715057336452,25.5922881125087
"607",321181,0.5211,0.4789,24.8450852307692,0.653955068023669,240,23.556860688823,26.1333097727155
"608",321182,0.5367,0.4633,25.0638212307692,0.660023609661121,240,23.763642283003,26.3640001785355
"609",321183,0.4841,0.5159,24.3262883076923,0.639672175846353,240,23.0661996012682,25.5863770141164
"610",321200,0.5564,0.4436,25.3400455384615,0.667724891790668,240,24.0246958532413,26.6553952236818
"611",321281,0.4589,0.5411,23.9729455384615,0.630037555015226,240,22.7318360488275,25.2140550280955
"612",321282,0.5671,0.4329,25.490076,0.671925031187018,240,24.1664524701159,26.8136995298841
"613",321283,0.515,0.485,24.7595538461538,0.651589486444495,240,23.475989257766,26.0431184345417
"614",321284,0.517,0.483,24.7875969230769,0.652364624816868,240,23.5025053914425,26.0726884547114
"615",321300,0.4829,0.5171,24.3094624615385,0.639211632865723,240,23.0502809776428,25.5686439454342
"616",321322,0.4742,0.5258,24.1874750769231,0.635877886132457,240,22.9348607328332,25.440089421013
"617",321323,0.4667,0.5333,24.0823135384615,0.633011364752147,240,22.8353459480596,25.3292811288635
"618",321324,0.4143,0.5857,23.3475849230769,0.613183200361998,240,22.1396767868151,24.5554930593388
"619",330101,0.7325,0.2675,27.8092384615385,0.738229566773955,240,26.3550017838068,29.2634751392702
"620",330122,0.5632,0.4368,25.435392,0.670392757906921,240,24.1147868916266,26.7559971083734
"621",330127,0.3286,0.6714,22.1459390769231,0.581576388585977,240,21.0002931244311,23.291585029415
"622",330109,0.6631,0.3369,26.8361436923077,0.710112399850281,240,25.437294955204,28.2349924294114
"623",330182,0.426,0.574,23.5116369230769,0.617579356050943,240,22.29506881012,24.7282050360339
"624",330183,0.5799,0.4201,25.6695516923077,0.676965012898778,240,24.3359999143687,27.0031034702467
"625",330110,0.609,0.391,26.0775784615385,0.688484095586153,240,24.7213352698554,27.4338216532215
"626",330185,0.4787,0.5213,24.250572,0.63760109534914,240,22.9945631101494,25.5065808898506
"627",330211,0.5712,0.4288,25.5475643076923,0.673537576294975,240,24.2207642290136,26.8743643863711
"628",330225,0.5487,0.4513,25.2320796923077,0.664709804417208,240,23.9226694205739,26.5414899640414
"629",330226,0.562,0.438,25.4185661538462,0.669921606932461,240,24.0988891646631,26.7382431430292
"630",330411,0.494,0.506,24.4651015384615,0.64347819880013,240,23.1975153564218,25.7326877205013
"631",330281,0.6658,0.3342,26.8740018461538,0.711198726819966,240,25.4730131561216,28.274990536186
"632",330282,0.7248,0.2752,27.7012726153846,0.735090621417275,240,26.2532193386877,29.1493258920816
"633",330283,0.4881,0.5119,24.3823744615385,0.641208562023027,240,23.1192592316184,25.6454896914585
"634",330301,0.6602,0.3398,26.7954812307692,0.708946314826533,240,25.3989295617961,28.1920328997424
"635",330304,0.8657,0.1343,29.6769073846154,0.793212617709584,240,28.1143597248763,31.2394550443545
"636",330322,0.447,0.553,23.8060892307692,0.625515311335995,240,22.5738880982642,25.0382903632743
"637",330324,0.5598,0.4402,25.3877187692308,0.669058220142845,240,24.0697425636428,26.7056949748188
"638",330326,0.4925,0.5075,24.4440692307692,0.642900782698919,240,23.1776204993417,25.7105179621968
"639",330327,0.5472,0.4528,25.2110473846154,0.664123183197839,240,23.9027926966344,26.5193020725964
"640",330328,0.3956,0.6044,23.0853821538462,0.606195664391902,240,21.8912387481668,24.2795255595255
"641",330329,0.4012,0.5988,23.1639027692308,0.608283105371274,240,21.9656473185028,24.3621582199587
"642",330381,0.6509,0.3491,26.6650809230769,0.70521180759384,240,25.2758858510697,28.0542759950842
"643",330382,0.5225,0.4775,24.8647153846154,0.654498578228676,240,23.5754201832017,26.1540105860291
"644",330401,0.5333,0.4667,25.016148,0.658698693061752,240,23.7185790023095,26.3137169976905
"645",330421,0.5026,0.4974,24.5856867692308,0.646793803524979,240,23.3115691852847,25.8598043531769
"646",330424,0.4744,0.5256,24.1902793846154,0.635954420953893,240,22.9375142747617,25.443044494469
"647",330481,0.4928,0.5072,24.4482756923077,0.643016244717035,240,23.1815995125237,25.7149518720917
"648",330482,0.5163,0.4837,24.7777818461538,0.652093274953299,240,23.4932248459739,26.0623388463338
"649",330483,0.4908,0.5092,24.4202326153846,0.642246698555872,240,23.1550723627636,25.6853928680056
"650",330501,0.5289,0.4711,24.9544532307692,0.656985977554843,240,23.6602581073054,26.2486483542331
"651",330521,0.5003,0.4997,24.5534372307692,0.645906227572841,240,23.2810680805922,25.8258063809463
"652",330522,0.4897,0.5103,24.4048089230769,0.641823649721314,240,23.1404820333546,25.6691358127992
"653",330523,0.4749,0.5251,24.1972901538462,0.636145779322629,240,22.9441480875945,25.4504322200978
"654",330601,0.5858,0.4142,25.7522787692308,0.679293723566964,240,24.4141396696538,27.0904178688078
"655",330621,0.6703,0.3297,26.9370987692308,0.713010681408886,240,25.532540714139,28.3416568243226
"656",330624,0.5245,0.4755,24.8927584615385,0.655275401222627,240,23.6019329983461,26.1835839247308
"657",330681,0.5239,0.4761,24.8843455384615,0.655042307480435,240,23.5939792460807,26.1747118308424
"658",330682,0.5024,0.4976,24.5828824615385,0.646716598653045,240,23.308916963287,25.8568479597899
"659",330683,0.5085,0.4915,24.6684138461538,0.649073424002997,240,23.3898056432192,25.9470220490885
"660",330701,0.5897,0.4103,25.8069627692308,0.680834953294247,240,24.4657876048589,27.1481379336027
"661",330703,0.4677,0.5323,24.0963350769231,0.633393168180464,240,22.8486153728506,25.3440547809955
"662",330723,0.6186,0.3814,26.2121852307692,0.692302244728878,240,24.8484206761195,27.5759497854189
"663",330726,0.5619,0.4381,25.417164,0.669882351120936,240,24.0975643407473,26.7367636592527
"664",330727,0.399,0.601,23.1330553846154,0.607462516104755,240,21.9364164107429,24.3296943584879
"665",330781,0.3716,0.6284,22.7488652307692,0.597300023223467,240,21.5722453275901,23.9254851339484
"666",330782,0.7122,0.2878,27.5246012307692,0.729964281475496,240,26.0866463190002,28.9625561425383
"667",330783,0.5668,0.4332,25.4858695384615,0.671807108099517,240,24.1624783049886,26.8092607719345
"668",330784,0.52,0.48,24.8296615384615,0.653528178315184,240,23.5422779255425,26.1170451513806
"669",330801,0.4413,0.5587,23.7261664615385,0.623355592394504,240,22.4982197542687,24.9541131688082
"670",330803,0.2948,0.7052,21.6720110769231,0.569422541053123,240,20.5503069599432,22.793715193903
"671",330822,0.3773,0.6227,22.828788,0.599405208106234,240,21.6480210980989,24.0095549019011
"672",330824,0.3796,0.6204,22.8610375384615,0.600256010035646,240,21.6785946438517,24.0434804330713
"673",330825,0.3579,0.6421,22.5567701538462,0.592259830185443,240,21.3900789150129,23.7234613926794
"674",330881,0.4282,0.5718,23.5424843076923,0.61840802940105,240,22.3242837930627,24.7606848223219
"675",330902,0.6587,0.3413,26.7744489230769,0.708343457359337,240,25.3790848216027,28.1698130245511
"676",330921,0.6104,0.3896,26.0972086153846,0.689040361375121,240,24.7398696370394,27.4545475937299
"677",330922,0.6238,0.3762,26.2850972307692,0.694374051863638,240,24.9172514281444,27.652943033394
"678",331003,0.6437,0.3563,26.5641258461538,0.702325876778603,240,25.1806157624345,27.9476359298732
"679",331002,0.6174,0.3826,26.1953593846154,0.691824497177275,240,24.8325359437377,27.558182825493
"680",331021,0.5876,0.4124,25.7775175384615,0.680004872061223,240,24.4379775491475,27.1170575277756
"681",331022,0.4258,0.5742,23.5088326153846,0.617504053996775,240,22.2924128397661,24.7252523910031
"682",331023,0.5065,0.4935,24.6403707692308,0.648300222309393,240,23.3632856944838,25.9174558439777
"683",331024,0.5182,0.4818,24.8044227692308,0.652829924632394,240,23.5184146445901,26.0904308938714
"684",331081,0.548,0.452,25.2222646153846,0.66443601793718,240,23.9133936749904,26.5311355557788
"685",331082,0.4893,0.5107,24.3992003076923,0.641669849319939,240,23.1351763890169,25.6632242263677
"686",332501,0.484,0.516,24.3248861538462,0.639633790675387,240,23.0648730622796,25.5848992454127
"687",331181,0.4997,0.5003,24.5450243076923,0.645674787079539,240,23.2731110715957,25.8169375437889
"688",331121,0.4311,0.5689,23.5831467692308,0.619501350887978,240,22.3627925231897,24.8035010152718
"689",331125,0.5807,0.4193,25.6807689230769,0.677280565045633,240,24.3465955397101,27.0149423064437
"690",331126,0.4596,0.5404,23.9827606153846,0.630304125629953,240,22.7411260089271,25.2243952218421
"691",331122,0.4285,0.5715,23.5466907692308,0.618521080053553,240,22.3282675563882,24.7651139820733
"692",331123,0.396,0.604,23.0909907692308,0.606344621571012,240,21.8965539331566,24.285427605305
"693",331124,0.3576,0.6424,22.5525636923077,0.592149775114215,240,21.386089250699,23.7190381339164
"694",331127,0.4036,0.5964,23.1975544615385,0.609179062041701,240,21.9975340678843,24.3975748551926
"695",340101,0.6817,0.3183,27.0969443076923,0.717608770173593,240,25.6833284884171,28.5105601269676
"696",340121,0.2804,0.7196,21.4701009230769,0.564302766137059,240,20.3584822385963,22.5817196075576
"697",340122,0.3517,0.6483,22.4698366153846,0.589988128422855,240,21.3076203964811,23.6320528342881
"698",340123,0.346,0.654,22.3899138461538,0.587904801372104,240,21.2318015682807,23.548026124027
"699",340221,0.3812,0.6188,22.883472,0.600848324456845,240,21.6998623066127,24.0670816933873
"700",340222,0.4384,0.5616,23.685504,0.622258398405984,240,22.4597186525734,24.9112893474266
"701",340223,0.3508,0.6492,22.4572172307692,0.589658851136299,240,21.2956496544138,23.6187848071247
"702",340301,0.4341,0.5659,23.6252113846154,0.620633539382493,240,22.4026268431365,24.8477959260942
"703",340321,0.2446,0.7554,20.9681298461538,0.551733275666952,240,19.8812717712244,22.0549879210833
"704",340322,0.3118,0.6882,21.9103772307692,0.575511944703114,240,20.7766776119402,23.0440768495983
"705",340323,0.248,0.752,21.0158030769231,0.552916999867964,240,19.9266131864895,22.1049929673567
"706",340401,0.6179,0.3821,26.2023701538462,0.69202354211343,240,24.8391546148195,27.5655856928728
"707",340421,0.3053,0.6947,21.8192372307692,0.573177950745236,240,20.6901353411181,22.9483391204204
"708",340501,0.6876,0.3124,27.1796713846154,0.719992823539956,240,25.7613592242518,28.5979835449789
"709",340521,0.4507,0.5493,23.8579689230769,0.626919463219562,240,22.6230017550972,25.0929360910567
"710",340601,0.5295,0.4705,24.9628661538462,0.65721940407843,240,23.6682112040255,26.2575211036668
"711",340621,0.2646,0.7354,21.2485606153846,0.55872687595329,240,20.1479258637904,22.3491953669788
"712",340701,0.7269,0.2731,27.7307178461538,0.735946236099615,240,26.2809790961176,29.1804565961901
"713",340721,0.3497,0.6503,22.4417935384615,0.589256569251578,240,21.2810184162395,23.6025686606836
"714",340801,0.3678,0.6322,22.6955833846154,0.59589921757424,240,21.5217229251718,23.8694438440589
"715",340822,0.3738,0.6262,22.7797126153846,0.598111987379676,240,21.6014932259344,23.9579320048349
"716",340823,0.2265,0.7735,20.71434,0.545468324606111,240,19.6398232373492,21.7888567626508
"717",340824,0.3314,0.6686,22.1851993846154,0.582591538594017,240,21.0375536905233,23.3328450787074
"718",340825,0.2281,0.7719,20.7367744615385,0.54601961542503,240,19.6611717124072,21.8123772106697
"719",340826,0.2973,0.7027,21.7070649230769,0.570315002882892,240,20.5836027476492,22.8305270985047
"720",340827,0.3295,0.6705,22.1585584615385,0.581902550924047,240,21.0122700026281,23.3048469204488
"721",340828,0.2347,0.7653,20.8293166153846,0.548298882133492,240,19.7492239441547,21.9094092866146
"722",340881,0.4054,0.5946,23.2227932307692,0.609851553656248,240,22.0214480974739,24.4241383640645
"723",341001,0.4085,0.5915,23.26626,0.611010782034572,240,22.0626313054637,24.4698886945363
"724",341021,0.2871,0.7129,21.5640452307692,0.566680444867157,240,20.4477427625812,22.6803476989573
"725",341022,0.2827,0.7173,21.5023504615385,0.56511810686713,240,20.3891256392819,22.615575283795
"726",341023,0.352,0.648,22.4740430769231,0.590097914991682,240,21.3116105897173,23.6364755641289
"727",341024,0.3224,0.6776,22.0590055384615,0.57933301004878,240,20.9177788120446,23.2002322648785
"728",341100,0.415,0.585,23.3574,0.613445698932181,240,22.1489747684255,24.5658252315745
"729",341122,0.3349,0.6651,22.2342747692308,0.583862222347437,240,21.0841259582179,23.3844235802436
"730",341124,0.453,0.547,23.8902184615385,0.627793192583493,240,22.653530136151,25.1269067869259
"731",341125,0.2747,0.7253,21.3901781538462,0.562286123248616,240,20.2825320494223,22.49782425827
"732",341126,0.2796,0.7204,21.4588836923077,0.564019385375989,240,20.3478232389181,22.5699441456973
"733",341181,0.5385,0.4615,25.08906,0.660725546583994,240,23.7874983083494,26.3906216916506
"734",341182,0.3835,0.6165,22.9157215384615,0.601700424008725,240,21.7304332961821,24.101009780741
"735",341200,0.3149,0.6851,21.953844,0.576627531448264,240,20.81794678948,23.08974121052
"736",341201,0.3149,0.6851,21.953844,0.576627531448264,240,20.81794678948,23.08974121052
"737",341221,0.1987,0.8013,20.3245412307692,0.535969866724279,240,19.2687354578367,21.3803470037018
"738",341222,0.3408,0.6592,22.3170018461538,0.586008591033443,240,21.1626249085424,23.4713787837652
"739",341621,0.264,0.736,21.2401476923077,0.558516008741868,240,20.1399283275346,22.3403670570808
"740",341622,0.2569,0.7431,21.1405947692308,0.556025682995015,240,20.045281091257,22.2359084472046
"741",341225,0.2292,0.7708,20.7521981538462,0.546398913783779,240,19.675848225775,21.8285480819173
"742",341226,0.3005,0.6995,21.7519338461538,0.57145889383729,240,20.6262183226402,22.8776493696675
"743",341623,0.2499,0.7501,21.042444,0.553579426999402,240,19.9519491959268,22.1329388040732
"744",341601,0.2801,0.7199,21.4658944615385,0.564196485264923,240,20.3544851394965,22.5773037835804
"745",341282,0.3822,0.6178,22.8974935384615,0.601218708822272,240,21.7131542257887,24.0818328511344
"746",341301,0.3121,0.6879,21.9145836923077,0.575619835818406,240,20.7806715390258,23.0484958455896
"747",341321,0.3585,0.6415,22.5651830769231,0.592479981042751,240,21.3980581634367,23.7323079904095
"748",341322,0.2185,0.7815,20.6021676923077,0.542719314194143,240,19.5330661987662,21.6712691858492
"749",341323,0.2526,0.7474,21.0803021538462,0.554521917228339,240,19.9879507404999,22.1726535671925
"750",341324,0.1849,0.8151,20.131044,0.531312713534811,240,19.0844123421216,21.1776756578784
"751",341501,0.3483,0.6517,22.4221633846154,0.588744842173475,240,21.2623963123543,23.5819304568765
"752",341521,0.3498,0.6502,22.4431956923077,0.589293132680623,240,21.2823485438732,23.6040428407422
"753",341522,0.2145,0.7855,20.5460815384615,0.541349501438217,240,19.4796784358285,21.6124846410946
"754",341523,0.3997,0.6003,23.1428704615385,0.60772353943499,240,21.945717298425,24.3400236246519
"755",341524,0.3068,0.6932,21.8402695384615,0.573715943869022,240,20.7101078574282,22.9704312194949
"756",341525,0.5945,0.4055,25.8742661538462,0.682733923407356,240,24.5293502127394,27.2191820949529
"757",341802,0.4078,0.5922,23.2564449230769,0.610748905136591,240,22.0533320992227,24.4595577469312
"758",341881,0.6132,0.3868,26.1364689230769,0.690153455682834,240,24.7769372628873,27.4960005832665
"759",341821,0.3245,0.6755,22.0884507692308,0.580092173911315,240,20.9457285677164,23.2311729707452
"760",341822,0.4617,0.5383,24.0122058461538,0.631104205041045,240,22.7689951651565,25.2554165271512
"761",341823,0.3755,0.6245,22.8035492307692,0.598739899826007,240,21.6240929180759,23.9830055434625
"762",341825,0.3719,0.6281,22.7530716923077,0.597410703767262,240,21.5762337597871,23.9299096248283
"763",341824,0.4114,0.5886,23.3069224615385,0.612096416666238,240,22.1011551779087,24.5126897451682
"764",341401,0.4065,0.5935,23.2382169230769,0.610262741189505,240,22.0360617924323,24.4403720537215
"765",341421,0.3983,0.6017,23.1232403076923,0.607201561267223,240,21.9271153881371,24.3193652272475
"766",341422,0.3594,0.6406,22.5778024615385,0.592810309002434,240,21.4100268357855,23.7455780872914
"767",341423,0.3338,0.6662,22.2188510769231,0.583462656198526,240,21.069489370322,23.3682127835241
"768",341424,0.4125,0.5875,23.3223461538462,0.612508510031143,240,22.1157670884715,24.5289252192209
"769",341702,0.4857,0.5143,24.3487227692308,0.64028650124241,240,23.0874239046618,25.6100216337997
"770",341721,0.4371,0.5629,23.667276,0.62176690750381,240,22.4424588393393,24.8920931606607
"771",341722,0.3199,0.6801,22.0239516923077,0.578430170372837,240,20.8845034676332,23.1633999169822
"772",341723,0.4034,0.5966,23.1947501538462,0.609104368444569,240,21.9948768989323,24.39462340876
"773",350101,0.6195,0.3805,26.2248046153846,0.69266064464629,240,24.8603340495852,27.589275181184
"774",350121,0.4451,0.5549,23.7794483076923,0.624794940717482,240,22.5486662315651,25.0102303838196
"775",350122,0.3521,0.6479,22.4754452307692,0.590134513564754,240,21.3129406481209,23.6379498134176
"776",350123,0.3677,0.6323,22.6941812307692,0.595862383076822,240,21.520393331515,23.8679691300234
"777",350124,0.3056,0.6944,21.8234436923077,0.573285519452734,240,20.694129903314,22.9527574813013
"778",350125,0.319,0.681,22.0113323076923,0.578105395553529,240,20.8725238561663,23.1501407592183
"779",350128,0.3184,0.6816,22.0029193846154,0.577888951972698,240,20.8645373047874,23.1413014644434
"780",350181,0.3813,0.6187,22.8848741538462,0.600885356397624,240,21.7011915113263,24.068556796366
"781",350182,0.4073,0.5927,23.2494341538462,0.610561891465414,240,22.0466897277805,24.4521785799118
"782",350201,0.8833,0.1167,29.9236864615385,0.800566384030377,240,28.3466526349151,31.5007202881618
"783",350212,0.6731,0.3269,26.9763590769231,0.714139004096665,240,25.569578341637,28.3831398122091
"784",350301,0.5078,0.4922,24.6585987692308,0.648802751190414,240,23.3805237640295,25.936673774432
"785",350322,0.3684,0.6316,22.7039963076923,0.596120255645352,240,21.5297004258752,23.8782921895094
"786",350401,0.5112,0.4888,24.706272,0.65011797302487,240,23.4256061424175,25.9869378575825
"787",350421,0.4564,0.5436,23.9378916923077,0.629086018800937,240,22.6986566316119,25.1771267530035
"788",350423,0.4011,0.5989,23.1625006153846,0.608245791220825,240,21.9643186697134,24.3606825610559
"789",350424,0.3039,0.6961,21.7996070769231,0.572676161589023,240,20.6714936605441,22.9277204933021
"790",350425,0.4289,0.5711,23.5522993846154,0.618671832794115,240,22.3335792043057,24.7710195649251
"791",350426,0.3681,0.6319,22.6997898461538,0.596009729950028,240,21.5257116886426,23.8738680036651
"792",350427,0.5725,0.4275,25.5657923076923,0.674049231614008,240,24.2379843204106,26.893600294974
"793",350428,0.4722,0.5278,24.159432,0.635112806315799,240,22.9083247848316,25.4105392151684
"794",350429,0.432,0.568,23.5957661538462,0.619840883190777,240,22.3747430639248,24.8167892437675
"795",350430,0.3497,0.6503,22.4417935384615,0.589256569251578,240,21.2810184162395,23.6025686606836
"796",350481,0.6159,0.3841,26.1743270769231,0.691227504392274,240,24.8126796507208,27.5359745031254
"797",350403,0.8189,0.1811,29.0206993846154,0.773754389946086,240,27.4964824417304,30.5449163275004
"798",350521,0.4931,0.5069,24.4524821538462,0.643131717341925,240,23.1855785048115,25.7193858028808
"799",350524,0.3438,0.6562,22.3590664615385,0.587102047329806,240,21.2025355269548,23.5155973961221
"800",350525,0.5277,0.4723,24.9376273846154,0.656519243883516,240,23.6443516787069,26.2309030905239
"801",350526,0.695,0.305,27.2834307692308,0.72298711993608,240,25.8592201514778,28.7076413869838
"802",350581,0.7381,0.2619,27.8877590769231,0.740515339822216,240,26.4290196602693,29.3464984935769
"803",350582,0.5904,0.4096,25.8167778461538,0.68111174441652,240,24.4750574316048,27.1584982607029
"804",350583,0.5065,0.4935,24.6403707692308,0.648300222309393,240,23.3632856944838,25.9174558439777
"805",350601,0.4673,0.5327,24.0907264615385,0.633240431999843,240,22.843307632107,25.3381452909699
"806",350622,0.3993,0.6007,23.1372618461538,0.607574374864569,240,21.9404025219749,24.3341211703328
"807",350623,0.3769,0.6231,22.8231793846154,0.599257321028082,240,21.6427038051198,24.003654964111
"808",350624,0.3285,0.6715,22.1445369230769,0.581540156286683,240,20.9989623445057,23.2901115016482
"809",350625,0.4094,0.5906,23.2788793846154,0.611347579790446,240,22.0745872329763,24.4831715362544
"810",350626,0.486,0.514,24.3529292307692,0.64040172130026,240,23.0914033944808,25.6144550670577
"811",350627,0.4061,0.5939,23.2326083076923,0.610113199131201,240,22.0307477595947,24.4344688557899
"812",350628,0.3259,0.6741,22.1080809230769,0.580598676586787,240,20.96436096314,23.2518008830139
"813",350629,0.3724,0.6276,22.7600824615385,0.597595200727843,240,21.5828810888915,23.9372838341854
"814",350681,0.4819,0.5181,24.2954409230769,0.638827978999721,240,23.0370151980246,25.5538666481293
"815",350700,0.5074,0.4926,24.6529901538462,0.648648106247396,240,23.3752197833524,25.9307605243399
"816",350721,0.4567,0.5433,23.9420981538462,0.629200161684163,240,22.7026382433546,25.1815580643377
"817",350722,0.4248,0.5752,23.4948110769231,0.61712762360819,240,22.2791328306368,24.7104893232093
"818",350723,0.4174,0.5826,23.3910516923077,0.614346198424271,240,22.1808525689134,24.601250815702
"819",350724,0.41,0.59,23.2872923076923,0.611572173348897,240,22.0825577297336,24.492026885651
"820",350725,0.3908,0.6092,23.0180787692308,0.604409938425791,240,21.827453060909,24.2087044775526
"821",350781,0.6668,0.3332,26.8880233846154,0.711601231438118,240,25.4862418016878,28.289804967543
"822",350782,0.5258,0.4742,24.9109864615385,0.655780575138448,240,23.619165857444,26.2028070656329
"823",350783,0.4258,0.5742,23.5088326153846,0.617504053996775,240,22.2924128397661,24.7252523910031
"824",350784,0.521,0.479,24.8436830769231,0.653916254262492,240,23.5555349941132,26.131831159733
"825",350800,0.4502,0.5498,23.8509581538462,0.626729610972829,240,22.6163649753582,25.0855513323341
"826",350821,0.4114,0.5886,23.3069224615385,0.612096416666238,240,22.1011551779087,24.5126897451682
"827",350822,0.3764,0.6236,22.8161686153846,0.599072494942805,240,21.6360571243573,23.9962801064119
"828",350823,0.307,0.693,21.8430738461538,0.573787704515989,240,20.7127708039917,22.973376888316
"829",350824,0.2958,0.7042,21.6860326153846,0.56977939878266,240,20.5636255252072,22.808439705562
"830",350825,0.3337,0.6663,22.2174489230769,0.58342634146224,240,21.068158752789,23.3667390933648
"831",350881,0.4735,0.5265,24.17766,0.635610052657031,240,22.9255732604399,25.4297467395601
"832",350902,0.5882,0.4118,25.7859304615385,0.680241993356278,240,24.4459233675461,27.1259375555308
"833",350981,0.5784,0.4216,25.6485193846154,0.676373526914173,240,24.3161327735187,26.9809059957121
"834",350982,0.5038,0.4962,24.6025126153846,0.647257129970675,240,23.3274823257689,25.8775429050004
"835",350921,0.3798,0.6202,22.8638418461538,0.600330029078118,240,21.6812531416073,24.0464305507004
"836",350922,0.3405,0.6595,22.3127953846154,0.585899322347232,240,21.1586336951305,23.4669570741002
"837",350923,0.3654,0.6346,22.6619316923077,0.595015598961608,240,21.4898118710795,23.8340515135359
"838",350924,0.4108,0.5892,23.2985095384615,0.611871708127364,240,22.0931849076511,24.503834169272
"839",350925,0.4359,0.5641,23.6504501538462,0.621313419113065,240,22.4265263188939,24.8743739887984
"840",350926,0.5653,0.4347,25.4648372307692,0.671217632270444,240,24.1426072043379,26.7870672572006
"841",360101,0.6571,0.3429,26.7520144615385,0.707700628045377,240,25.3579166680096,28.1461122550673
"842",360121,0.4209,0.5791,23.4401270769231,0.615660821183142,240,22.227338281265,24.6529158725811
"843",360122,0.4912,0.5088,24.4258412307692,0.642400569993753,240,23.1603778671666,25.6913045943718
"844",360123,0.4839,0.5161,24.323484,0.639595406701747,240,23.0635465209323,25.5834214790677
"845",360124,0.2649,0.7351,21.2527670769231,0.558832333815252,240,20.151924584136,22.3536095697101
"846",360201,0.5631,0.4369,25.4339898461538,0.670353489601551,240,24.1134620923223,26.7545175999854
"847",360281,0.3534,0.6466,22.4936732307692,0.590610433649352,240,21.3302311342718,23.6571153272667
"848",360301,0.5917,0.4083,25.8350058461538,0.681625913939759,240,24.4922725702769,27.1777391220308
"849",360321,0.357,0.643,22.5441507692308,0.591929705724461,240,21.3781098417925,23.710191696669
"850",360401,0.4253,0.5747,23.5018218461538,0.617315822153242,240,22.2857728679988,24.7178708243089
"851",360421,0.2951,0.7049,21.6762175384615,0.569529580567137,240,20.5543025645961,22.798132512327
"852",360423,0.3863,0.6137,22.9549818461538,0.602738789263952,240,21.7676481306138,24.1423155616939
"853",360424,0.2788,0.7212,21.4476664615385,0.563736116379597,240,20.337164019075,22.5581689040019
"854",360425,0.4756,0.5244,24.2071052307692,0.636413732152138,240,22.9534353248724,25.4607751366661
"855",360426,0.6018,0.3982,25.9766233846154,0.685626282614097,240,24.6260097919475,27.3272369772833
"856",360427,0.4139,0.5861,23.3419763076923,0.613033231072685,240,22.1343635955788,24.5495890198058
"857",360428,0.2162,0.7838,20.5699181538462,0.541931287129,240,19.5023689929567,21.6374673147356
"858",360429,0.328,0.672,22.1375261538462,0.581359018694017,240,20.9923083977903,23.282743909902
"859",360430,0.428,0.572,23.53968,0.618332668923449,240,22.321627937797,24.757732062203
"860",360481,0.3592,0.6408,22.5749981538462,0.592736892253716,240,21.4073671515729,23.7426291561195
"861",360501,0.6157,0.3843,26.1715227692308,0.691147921470658,240,24.8100321132376,27.533013425224
"862",360521,0.4455,0.5545,23.7850569230769,0.624946559203196,240,22.5539761740532,25.0161376721006
"863",360601,0.4743,0.5257,24.1888772307692,0.635916152933951,240,22.9361875049976,25.4415669565409
"864",360622,0.373,0.627,22.7684953846154,0.597816645528162,240,21.59085778838,23.9461329808508
"865",360681,0.3766,0.6234,22.8189729230769,0.599146421006707,240,21.6387158052711,23.9992300408827
"866",360700,0.3754,0.6246,22.8021470769231,0.598702952108405,240,21.6227635474513,23.9815306063949
"867",360721,0.2865,0.7135,21.5556323076923,0.566467201869856,240,20.4397499063804,22.6715147090042
"868",360722,0.3493,0.6507,22.4361849230769,0.589110330852414,240,21.2756978755315,23.5966719706223
"869",360723,0.4682,0.5318,24.1033458461538,0.633584116148564,240,22.8552499941306,25.3514416981771
"870",360724,0.2724,0.7276,21.3579286153846,0.561474008221972,240,20.2518822944311,22.4639749363381
"871",360725,0.2996,0.7004,21.7393144615385,0.571137000282707,240,20.6142330353768,22.8643958877002
"872",360726,0.3171,0.6829,21.9846913846154,0.577420191480594,240,20.8472327149722,23.1221500542585
"873",360727,0.5063,0.4937,24.6375664615385,0.648222927411764,240,23.3606336498275,25.9144992732494
